publisher_name,match_type,keyword_group,impressions,clicks,spend,bookings,revenue,ctr,cvr,cpc,cpa,roas,profit
Google - Global,Exact,Air France Brand,44023,14713,15329.73732705,231,264650.9,0.3342116620857279,0.015700401005913137,1.04191785,66.3624992512987,17.263890068945397,249321.16267295
Google - Global,,Air France,6226,7,2.5874999499999998,0,0.0,0.0011243173787343398,0.0,0.36964284999999997,,0.0,-2.5874999499999998
Google - Global,,Air France Website,864,10,2.375,0,0.0,0.011574074074074073,0.0,0.2375,,0.0,-2.375
Google - Global,,Bordeaux,188,1,0.275,0,0.0,0.005319148936170213,0.0,0.275,,0.0,-0.275
Google - Global,,France,4780,49,10.9999995875,1,1296.25,0.010251046025104602,0.02040816326530612,0.22448978749999998,10.9999995875,117.84091350994335,1285.2500004125
Google - Global,,Lyon,82,1,0.2625,0,0.0,0.012195121951219513,0.0,0.2625,,0.0,-0.2625
Google - Global,,Nice,5166,2,0.575,0,0.0,0.00038714672861014324,0.0,0.2875,,0.0,-0.575
Google - Global,,Paris,2680,5,1.9375,0,0.0,0.0018656716417910447,0.0,0.3875,,0.0,-1.9375
Google - US,Broad,Air France Brand,499896,45783,53914.299737400004,495,562929.5,0.0915850496903356,0.010811873402791428,1.1776052189109496,108.91777724727274,10.441190977938259,509015.2002626
Google - US,Broad,Air France Website,212448,29966,47129.81234495001,380,439121.05,0.14105098659436663,0.012681038510311687,1.572776224552827,124.02582196039477,9.317267100195702,391991.23765505
Google - US,Broad,Airfrance Deal Boston,14,1,1.225,0,0.0,0.07142857142857142,0.0,1.225,,0.0,-1.225
Google - US,Broad,Airfrance Deal DC,4,2,2.175,0,0.0,0.5,0.0,1.0875,,0.0,-2.175
Google - US,Broad,Airfrance Deal Detroit,4,3,1.6875,0,0.0,0.75,0.0,0.5625,,0.0,-1.6875
Google - US,Broad,Airfrance Deal Los Angeles,1,1,0.4875,0,0.0,1.0,0.0,0.4875,,0.0,-0.4875
Google - US,Broad,Airfrance Deal New York,29,3,3.4749999999999996,0,0.0,0.10344827586206896,0.0,1.1583333333333332,,0.0,-3.4749999999999996
Google - US,Broad,Athens,29237,1495,2267.8624943375003,1,722.5,0.05113383726100489,0.0006688963210702341,1.5169648791555186,2267.8624943375003,0.3185819254050764,-1545.3624943375003
Google - US,Broad,Athens Branded,77,10,11.025,0,0.0,0.12987012987012986,0.0,1.1025,,0.0,-11.025
Google - US,Broad,Barcelona,29052,718,1118.5499939875,2,969.0,0.024714305383450364,0.002785515320334262,1.557869072405989,559.27499699375,0.8663001253485578,-149.5499939875001
Google - US,Broad,Barcelona Branded,188,23,17.3249998375,0,0.0,0.12234042553191489,0.0,0.7532608624999999,,0.0,-17.3249998375
Google - US,Broad,Bordeaux,4579,395,1230.4124971375,0,0.0,0.08626337628303123,0.0,3.1149683471835443,,0.0,-1230.4124971375
Google - US,Broad,Bordeaux Branded,196,13,33.8125,0,0.0,0.0663265306122449,0.0,2.6009615384615383,,0.0,-33.8125
Google - US,Broad,Boston to Athens Sale,102,4,8.0875,0,0.0,0.0392156862745098,0.0,2.021875,,0.0,-8.0875
Google - US,Broad,Boston to Barcelona Sale,32,3,7.0874999999999995,0,0.0,0.09375,0.0,2.3625,,0.0,-7.0874999999999995
Google - US,Broad,Boston to Florence Sale,2,1,1.275,0,0.0,0.5,0.0,1.275,,0.0,-1.275
Google - US,Broad,Boston to France Sale,1916,40,66.3749998875,0,0.0,0.020876826722338204,0.0,1.6593749971874998,,0.0,-66.3749998875
Google - US,Broad,Boston to Greece Sale,4,1,1.25,0,0.0,0.25,0.0,1.25,,0.0,-1.25
Google - US,Broad,Boston to Italy Sale,200,11,19.5,0,0.0,0.055,0.0,1.7727272727272727,,0.0,-19.5
Google - US,Broad,Boston to Madrid Sale,53,5,10.574999975,0,0.0,0.09433962264150944,0.0,2.1149999950000002,,0.0,-10.574999975
Google - US,Broad,Boston to Milan Sale,16,2,6.050000000000001,0,0.0,0.125,0.0,3.0250000000000004,,0.0,-6.050000000000001
Google - US,Broad,Boston to Naples Sale,6,1,1.0625,0,0.0,0.16666666666666666,0.0,1.0625,,0.0,-1.0625
Google - US,Broad,Boston to Paris Sale,4815,170,382.099999325,3,2461.6,0.035306334371754934,0.01764705882352941,2.247647054852941,127.36666644166667,6.442292604942548,2079.5000006749997
Google - US,Broad,Boston to Rome Sale,2617,88,337.5499999,0,0.0,0.033626289644631255,0.0,3.835795453409091,,0.0,-337.5499999
Google - US,Broad,Boston to Seville Sale,2,2,5.0875,0,0.0,1.0,0.0,2.54375,,0.0,-5.0875
Google - US,Broad,Boston to Spain Sale,56,2,3.6375,0,0.0,0.03571428571428571,0.0,1.81875,,0.0,-3.6375
Google - US,Broad,Boston to Venice Sale,5,3,7.325,0,0.0,0.6,0.0,2.441666666666667,,0.0,-7.325
Google - US,Broad,Business Class - Branded,179,28,67.29999991250001,0,0.0,0.1564245810055866,0.0,2.403571425446429,,0.0,-67.29999991250001
Google - US,Broad,Business Class - Generic,10191,358,2028.0124977499997,1,144.5,0.035129035423412815,0.002793296089385475,5.664839379189943,2028.0124977499997,0.0712520263855953,-1883.5124977499997
Google - US,Broad,Cheap Europe Boston,47,12,26.825,0,0.0,0.2553191489361702,0.0,2.2354166666666666,,0.0,-26.825
Google - US,Broad,Cheap Europe DC,72,9,21.6625,0,0.0,0.125,0.0,2.4069444444444446,,0.0,-21.6625
Google - US,Broad,Cheap Europe Detroit,36,5,13.212499975,0,0.0,0.1388888888888889,0.0,2.642499995,,0.0,-13.212499975
Google - US,Broad,Cheap Europe Los Angeles,69,17,33.8625,0,0.0,0.2463768115942029,0.0,1.9919117647058822,,0.0,-33.8625
Google - US,Broad,Cheap Europe New York,57,10,21.149999975,0,0.0,0.17543859649122806,0.0,2.1149999975,,0.0,-21.149999975
Google - US,Broad,Cheap Europe Philadelphia,13,4,6.8875,0,0.0,0.3076923076923077,0.0,1.721875,,0.0,-6.8875
Google - US,Broad,Cheap International Boston,635,17,53.937499974999994,0,0.0,0.026771653543307086,0.0,3.1727941161764703,,0.0,-53.937499974999994
Google - US,Broad,Cheap International DC,1009,12,33.125,0,0.0,0.011892963330029732,0.0,2.7604166666666665,,0.0,-33.125
Google - US,Broad,Cheap International Detroit,1958,35,123.3999998875,0,0.0,0.01787538304392237,0.0,3.5257142825,,0.0,-123.3999998875
Google - US,Broad,Cheap International Los Angeles,1252,32,110.72499987500001,0,0.0,0.025559105431309903,0.0,3.4601562460937503,,0.0,-110.72499987500001
Google - US,Broad,Cheap International New York,1014,18,51.1625,0,0.0,0.01775147928994083,0.0,2.8423611111111113,,0.0,-51.1625
Google - US,Broad,Cheap International Philadelphia,427,20,75.97499996250001,0,0.0,0.0468384074941452,0.0,3.7987499981250004,,0.0,-75.97499996250001
Google - US,Broad,Chicago to France Sale,1832,49,87.0749999,0,0.0,0.026746724890829694,0.0,1.7770408142857141,,0.0,-87.0749999
Google - US,Broad,Chicago to Paris Sale,3556,293,690.1874983375,4,2740.4,0.08239595050618673,0.013651877133105802,2.3555887315273036,172.546874584375,3.97051526809886,2050.2125016625
Google - US,Broad,DC to Athens Sale,129,13,39.4875,0,0.0,0.10077519379844961,0.0,3.0374999999999996,,0.0,-39.4875
Google - US,Broad,DC to Barcelona Sale,441,37,99.4874998125,0,0.0,0.08390022675736962,0.0,2.688851346283784,,0.0,-99.4874998125
Google - US,Broad,DC to Florence Sale,90,7,16.3125,0,0.0,0.07777777777777778,0.0,2.330357142857143,,0.0,-16.3125
Google - US,Broad,DC to France Sale,621,35,62.2124998875,4,3300.5499999999997,0.05636070853462158,0.11428571428571428,1.7774999967857144,15.553124971875,53.052843174095955,3238.3375001124996
Google - US,Broad,DC to Greece Sale,21,4,5.8,0,0.0,0.19047619047619047,0.0,1.45,,0.0,-5.8
Google - US,Broad,DC to Italy Sale,521,43,115.6124999,0,0.0,0.08253358925143954,0.0,2.6886627883720933,,0.0,-115.6124999
Google - US,Broad,DC to Madrid Sale,54,6,19.15,0,0.0,0.1111111111111111,0.0,3.1916666666666664,,0.0,-19.15
Google - US,Broad,DC to Paris Sale,997,59,140.987499925,0,0.0,0.05917753259779338,0.0,2.38961864279661,,0.0,-140.987499925
Google - US,Broad,DC to Rome Sale,397,38,115.67499997499999,0,0.0,0.09571788413098237,0.0,3.0440789467105263,,0.0,-115.67499997499999
Google - US,Broad,DC to Seville Sale,16,1,2.15,0,0.0,0.0625,0.0,2.15,,0.0,-2.15
Google - US,Broad,DC to Spain Sale,199,10,28.112499999999997,0,0.0,0.05025125628140704,0.0,2.81125,,0.0,-28.112499999999997
Google - US,Broad,DC to Valencia Sale,15,1,0.9,0,0.0,0.06666666666666667,0.0,0.9,,0.0,-0.9
Google - US,Broad,DC to Venice Sale,74,8,17.962499975,0,0.0,0.10810810810810811,0.0,2.245312496875,,0.0,-17.962499975
Google - US,Broad,Detroit to Athens Sale,110,6,11.925,0,0.0,0.05454545454545454,0.0,1.9875,,0.0,-11.925
Google - US,Broad,Detroit to Barcelona Sale,106,4,9.75,0,0.0,0.03773584905660377,0.0,2.4375,,0.0,-9.75
Google - US,Broad,Detroit to France Sale,943,15,38.074999999999996,0,0.0,0.015906680805938492,0.0,2.538333333333333,,0.0,-38.074999999999996
Google - US,Broad,Detroit to Greece Sale,116,5,13.062499975000001,0,0.0,0.04310344827586207,0.0,2.6124999950000003,,0.0,-13.062499975000001
Google - US,Broad,Detroit to Italy Sale,352,11,35.79999995,0,0.0,0.03125,0.0,3.25454545,,0.0,-35.79999995
Google - US,Broad,Detroit to Madrid Sale,55,2,3.0500000000000003,0,0.0,0.03636363636363636,0.0,1.5250000000000001,,0.0,-3.0500000000000003
Google - US,Broad,Detroit to Paris Sale,662,21,46.0374999875,0,0.0,0.03172205438066465,0.0,2.1922619041666667,,0.0,-46.0374999875
Google - US,Broad,Detroit to Rome Sale,98,5,17.575,0,0.0,0.05102040816326531,0.0,3.5149999999999997,,0.0,-17.575
Google - US,Broad,Detroit to Spain Sale,245,13,29.6125,0,0.0,0.053061224489795916,0.0,2.2778846153846155,,0.0,-29.6125
Google - US,Broad,Detroit to Turin Sale,1,1,2.1625,0,0.0,1.0,0.0,2.1625,,0.0,-2.1625
Google - US,Broad,Detroit to Venice Sale,1,1,2.45,0,0.0,1.0,0.0,2.45,,0.0,-2.45
Google - US,Broad,Discount Europe Boston,4,2,7.275,0,0.0,0.5,0.0,3.6375,,0.0,-7.275
Google - US,Broad,Discount Europe Detroit,10,1,3.3125,0,0.0,0.1,0.0,3.3125,,0.0,-3.3125
Google - US,Broad,Discount Europe Los Angeles,20,2,5.525,0,0.0,0.1,0.0,2.7625,,0.0,-5.525
Google - US,Broad,Discount International Detroit,18,2,8.3125,0,0.0,0.1111111111111111,0.0,4.15625,,0.0,-8.3125
Google - US,Broad,Discount International Philadelphia,1,1,5.4875,0,0.0,1.0,0.0,5.4875,,0.0,-5.4875
Google - US,Broad,Europe,119374,2201,5631.9874906125,1,96.9,0.018437850788278854,0.00045433893684688776,2.5588312088198544,5631.9874906125,0.017205293896961724,-5535.0874906125
Google - US,Broad,Europe Boston,486,16,44.45,0,0.0,0.03292181069958848,0.0,2.778125,,0.0,-44.45
Google - US,Broad,Europe Branded,206,25,27.062499837500003,0,0.0,0.12135922330097088,0.0,1.0824999935000001,,0.0,-27.062499837500003
Google - US,Broad,Europe DC,827,13,33.737499975,0,0.0,0.015719467956469165,0.0,2.5951923057692308,,0.0,-33.737499975
Google - US,Broad,Europe Detroit,1013,21,58.4,0,0.0,0.02073050345508391,0.0,2.780952380952381,,0.0,-58.4
Google - US,Broad,Europe Los Angeles,603,16,40.12499995,0,0.0,0.026533996683250415,0.0,2.507812496875,,0.0,-40.12499995
Google - US,Broad,Europe New York,799,19,43.487500000000004,0,0.0,0.023779724655819776,0.0,2.2888157894736842,,0.0,-43.487500000000004
Google - US,Broad,Europe Philadelphia,136,12,39.3499999875,0,0.0,0.08823529411764706,0.0,3.279166665625,,0.0,-39.3499999875
Google - US,Broad,Florence,12810,309,415.6874989375,4,2956.3,0.024121779859484778,0.012944983818770227,1.3452669868527507,103.921874734375,7.111832825274569,2540.6125010625
Google - US,Broad,Florence Branded,105,13,11.037499850000001,0,0.0,0.12380952380952381,0.0,0.8490384500000001,,0.0,-11.037499850000001
Google - US,Broad,France,252060,12001,45918.1374165625,48,46511.15,0.04761167975878759,0.0039996666944421295,3.8261926019967087,956.6278628450522,1.012914560929547,593.0125834374994
Google - US,Broad,France Branded,146,19,47.699999937499996,0,0.0,0.13013698630136986,0.0,2.5105263124999997,,0.0,-47.699999937499996
Google - US,Broad,Germany,8,1,1.3125,0,0.0,0.125,0.0,1.3125,,0.0,-1.3125
Google - US,Broad,Google|Athens,23904,897,1855.2374953749998,4,3048.9500000000003,0.03752510040160643,0.004459308807134894,2.0682692256131547,463.80937384374994,1.643428406120972,1193.7125046250005
Google - US,Broad,Google|Barcelona,28950,1317,2517.9374914,1,1851.3,0.04549222797927461,0.0007593014426727411,1.9118735697798026,2517.9374914,0.7352446223637813,-666.6374914
Google - US,Broad,Google|Berlin,3300,73,217.5374998625,0,0.0,0.02212121212121212,0.0,2.979965751541096,,0.0,-217.5374998625
Google - US,Broad,Google|Britain,38,6,10.6625,0,0.0,0.15789473684210525,0.0,1.7770833333333333,,0.0,-10.6625
Google - US,Broad,Google|Cologne,10012,51,202.81249971249997,0,0.0,0.005093887335197763,0.0,3.976715680637254,,0.0,-202.81249971249997
Google - US,Broad,Google|Delhi,8085,367,865.3499985875,0,0.0,0.04539270253555968,0.0,2.357901903508174,,0.0,-865.3499985875
Google - US,Broad,Google|Discount Airfare,26126,160,954.8374995874999,0,0.0,0.006124167495981015,0.0,5.967734372421875,,0.0,-954.8374995874999
Google - US,Broad,Google|England,1956,58,125.2624997625,0,0.0,0.02965235173824131,0.0,2.1596982717672413,,0.0,-125.2624997625
Google - US,Broad,Google|Europe,144795,3925,10195.4624789875,1,5877.75,0.027107289616354155,0.00025477707006369424,2.5975700583407644,10195.4624789875,0.5765064617827629,-4317.7124789875
Google - US,Broad,Google|Flights Relaunch,322102,3557,14117.9999775625,1,871.25,0.011043085730607074,0.000281135788585887,3.969075056947568,14117.9999775625,0.06171199896477284,-13246.7499775625
Google - US,Broad,Google|Florence,9198,248,569.3124997625,0,0.0,0.026962383126766687,0.0,2.2956149183971775,,0.0,-569.3124997625
Google - US,Broad,Google|Frankfurt,2922,76,238.862499375,0,0.0,0.026009582477754964,0.0,3.142927623355263,,0.0,-238.862499375
Google - US,Broad,Google|Geneva,2186,121,410.1124992125,0,0.0,0.05535224153705398,0.0,3.3893594976239667,,0.0,-410.1124992125
Google - US,Broad,Google|Germany,31669,1414,2530.5374894125,0,0.0,0.04464934162745903,0.0,1.7896304734176094,,0.0,-2530.5374894125
Google - US,Broad,Google|Greece,27847,847,2871.537492075,0,0.0,0.030416202822566164,0.0,3.390244972933884,,0.0,-2871.537492075
Google - US,Broad,Google|Hamburg,1702,36,105.37499995,0,0.0,0.021151586368977675,0.0,2.9270833319444445,,0.0,-105.37499995
Google - US,Broad,Google|Hanover,933,15,59.7749999125,0,0.0,0.01607717041800643,0.0,3.9849999941666665,,0.0,-59.7749999125
Google - US,Broad,Google|International Airfare,5063,164,591.7874993125,0,0.0,0.0323918625320956,0.0,3.6084603616615856,,0.0,-591.7874993125
Google - US,Broad,Google|International Flights,12435,382,1053.3999982375,0,0.0,0.030719742661841576,0.0,2.757591618422775,,0.0,-1053.3999982375
Google - US,Broad,Google|International General,16145,448,1030.5749981375,0,0.0,0.02774852895633323,0.0,2.300390620842634,,0.0,-1030.5749981375
Google - US,Broad,Google|Istanbul,3465,121,207.4999990875,0,0.0,0.03492063492063492,0.0,1.7148760255165287,,0.0,-207.4999990875
Google - US,Broad,Google|Italy,77768,1779,5337.5624917375,1,1045.5,0.022875732949285053,0.0005621135469364812,3.0003161842256887,5337.5624917375,0.19587592681461338,-4292.0624917375
Google - US,Broad,Google|London,8449,260,473.9624982,0,0.0,0.030772872529293407,0.0,1.8229326853846155,,0.0,-473.9624982
Google - US,Broad,Google|Madrid,10643,248,692.2874990375001,0,0.0,0.023301700648313446,0.0,2.7914818509576618,,0.0,-692.2874990375001
Google - US,Broad,Google|Milan,7527,341,573.63749845,0,0.0,0.04530357380098313,0.0,1.6822214030791787,,0.0,-573.63749845
Google - US,Broad,Google|Munich,2947,93,324.8999996625,0,0.0,0.03155751611808619,0.0,3.493548383467742,,0.0,-324.8999996625
Google - US,Broad,Google|Nuremberg,712,13,42.8625,0,0.0,0.018258426966292134,0.0,3.2971153846153842,,0.0,-42.8625
Google - US,Broad,Google|Overseas,1201,44,112.2124998875,0,0.0,0.03663613655287261,0.0,2.5502840883522726,,0.0,-112.2124998875
Google - US,Broad,Google|Rome,32457,1198,2481.5249946374997,4,4119.1,0.036910373725236464,0.00333889816360601,2.0713898118843903,620.3812486593749,1.6599067141782777,1637.5750053625006
Google - US,Broad,Google|Spain,91721,4176,12894.0749682625,1,1275.0,0.045529377132826725,0.00023946360153256704,3.0876616303310582,12894.0749682625,0.09888262656594501,-11619.0749682625
Google - US,Broad,Google|Stuttgart,1905,41,118.0749998125,0,0.0,0.02152230971128609,0.0,2.879878044207317,,0.0,-118.0749998125
Google - US,Broad,Google|Switzerland,889,16,46.2,0,0.0,0.01799775028121485,0.0,2.8875,,0.0,-46.2
Google - US,Broad,Google|Turkey,62275,2981,7001.5749861,0,0.0,0.047868325973504613,0.0,2.348733641764509,,0.0,-7001.5749861
Google - US,Broad,Google|UK,7338,250,1076.149999125,0,0.0,0.03406922867266285,0.0,4.3045999965,,0.0,-1076.149999125
Google - US,Broad,Google|Venice,18452,412,980.537498525,0,0.0,0.022328202904834164,0.0,2.3799453847694174,,0.0,-980.537498525
Google - US,Broad,Google|abidjan,96,2,1.875,0,0.0,0.020833333333333332,0.0,0.9375,,0.0,-1.875
Google - US,Broad,Google|agadir,395,25,65.5875,0,0.0,0.06329113924050633,0.0,2.6235000000000004,,0.0,-65.5875
Google - US,Broad,Google|amman,1474,61,124.8874998125,0,0.0,0.041383989145183174,0.0,2.0473360625,,0.0,-124.8874998125
Google - US,Broad,Google|bamako,75,3,4.0875,0,0.0,0.04,0.0,1.3625,,0.0,-4.0875
Google - US,Broad,Google|belgrade,1681,92,153.7499998,0,0.0,0.054729327781082686,0.0,1.67119565,,0.0,-153.7499998
Google - US,Broad,Google|bucarest,186,8,28.4,0,0.0,0.043010752688172046,0.0,3.55,,0.0,-28.4
Google - US,Broad,Google|cairo,5539,265,812.2124986250001,0,0.0,0.04784257086116628,0.0,3.064952825,,0.0,-812.2124986250001
Google - US,Broad,Google|casablanca,827,33,101.287499775,0,0.0,0.03990326481257558,0.0,3.069318175,,0.0,-101.287499775
Google - US,Broad,Google|conakry,54,3,4.8499999875,0,0.0,0.05555555555555555,0.0,1.6166666625000001,,0.0,-4.8499999875
Google - US,Broad,Google|cotonou,143,9,7.587499950000001,0,0.0,0.06293706293706294,0.0,0.8430555500000001,,0.0,-7.587499950000001
Google - US,Broad,Google|dakar,556,41,85.06249961249999,0,0.0,0.0737410071942446,0.0,2.0746951124999997,,0.0,-85.06249961249999
Google - US,Broad,Google|djibouti,27,2,4.175,0,0.0,0.07407407407407407,0.0,2.0875,,0.0,-4.175
Google - US,Broad,Google|dubai,17240,757,1676.7124944500001,0,0.0,0.04390951276102088,0.0,2.21494385,,0.0,-1676.7124944500001
Google - US,Broad,Google|johannesburg,2816,200,555.075,0,0.0,0.07102272727272728,0.0,2.7753750000000004,,0.0,-555.075
Google - US,Broad,Google|kiev,2161,122,332.962499125,0,0.0,0.05645534474780194,0.0,2.7292008125000002,,0.0,-332.962499125
Google - US,Broad,Google|marrakech,2932,223,648.9124972875,0,0.0,0.07605729877216917,0.0,2.9099215125,,0.0,-648.9124972875
Google - US,Broad,Google|moscow,4933,177,557.9124982124999,0,0.0,0.03588080275694304,0.0,3.1520480125,,0.0,-557.9124982124999
Google - US,Broad,Google|nairobi,3097,172,491.5374999499999,0,0.0,0.055537617048756864,0.0,2.8577761624999996,,0.0,-491.5374999499999
Google - US,Broad,Google|nouakchott,13,3,7.4374999875,0,0.0,0.23076923076923078,0.0,2.4791666625,,0.0,-7.4374999875
Google - US,Broad,Google|ouagadougou,24,1,0.8625,0,0.0,0.041666666666666664,0.0,0.8625,,0.0,-0.8625
Google - US,Broad,Google|prague,8252,490,1188.974997875,0,0.0,0.05937954435288415,0.0,2.4264795875000003,,0.0,-1188.974997875
Google - US,Broad,Google|rabat,361,11,14.07499995,1,1402.5,0.030470914127423823,0.09090909090909091,1.27954545,14.07499995,99.64476056712171,1388.42500005
Google - US,Broad,Google|sofia,3471,165,460.27499924999995,0,0.0,0.04753673292999136,0.0,2.78954545,,0.0,-460.27499924999995
Google - US,Broad,Google|split,5303,181,592.0374996625,0,0.0,0.03413162360927777,0.0,3.2709254124999996,,0.0,-592.0374996625
Google - US,Broad,Google|tel aviv,2100,97,198.524999075,0,0.0,0.04619047619047619,0.0,2.046649475,,0.0,-198.524999075
Google - US,Broad,Google|tunis,1820,75,257.97499968750003,0,0.0,0.04120879120879121,0.0,3.4396666625000005,,0.0,-257.97499968750003
Google - US,Broad,Google|warsaw,27,1,3.6625,0,0.0,0.037037037037037035,0.0,3.6625,,0.0,-3.6625
